timestamp,request_id,agent_name,model,base_url,success,prompt_tokens,completion_tokens,total_tokens,cost,duration_ms,retries,error_message
2026-04-16T20:49:10.354470,20260416204910354496,core_skill_worker,qwen3.5-plus,https://coding.dashscope.aliyuncs.com/v1,False,0,0,0,0,1036.0908508300781,2,"HTTP Error 401: {""error"":{""code"":""invalid_api_key"",""message"":""invalid access token or token expired"",""param"":null,""type"":""invalid_request_error""},""request_id"":""8927e1e9-d6b6-9dbf-809c-38489b3ce94e""}"
2026-04-16T20:49:11.430149,20260416204911430173,engineering_worker,qwen3.5-plus,https://coding.dashscope.aliyuncs.com/v1,False,0,0,0,0,1064.5053386688232,2,"HTTP Error 401: {""error"":{""code"":""invalid_api_key"",""message"":""invalid access token or token expired"",""param"":null,""type"":""invalid_request_error""},""request_id"":""736bcd40-6e2f-931a-ba73-28d262e3165f""}"
2026-04-16T20:49:11.440828,20260416204911440845,engineering_worker,qwen3.5-plus,https://coding.dashscope.aliyuncs.com/v1,False,0,0,0,0,1083.1162929534912,2,"HTTP Error 401: {""error"":{""code"":""invalid_api_key"",""message"":""invalid access token or token expired"",""param"":null,""type"":""invalid_request_error""},""request_id"":""13eb0bca-c236-9d3e-a8be-865868357ec5""}"
2026-04-16T20:49:11.444845,20260416204911444861,engineering_worker,qwen3.5-plus,https://coding.dashscope.aliyuncs.com/v1,False,0,0,0,0,1078.077793121338,2,"HTTP Error 401: {""error"":{""code"":""invalid_api_key"",""message"":""invalid access token or token expired"",""param"":null,""type"":""invalid_request_error""},""request_id"":""efd72439-d762-9aa1-9ad0-92e457a9b751""}"
2026-04-16T20:49:12.528388,20260416204912528407,interview_worker,qwen3.5-plus,https://coding.dashscope.aliyuncs.com/v1,False,0,0,0,0,1080.8961391448975,2,"HTTP Error 401: {""error"":{""code"":""invalid_api_key"",""message"":""invalid access token or token expired"",""param"":null,""type"":""invalid_request_error""},""request_id"":""56d08a68-f064-922a-b3b3-4642b84fb4cf""}"
2026-04-16T20:49:12.531384,20260416204912531408,interview_worker,qwen3.5-plus,https://coding.dashscope.aliyuncs.com/v1,False,0,0,0,0,1074.3649005889893,2,"HTTP Error 401: {""error"":{""code"":""invalid_api_key"",""message"":""invalid access token or token expired"",""param"":null,""type"":""invalid_request_error""},""request_id"":""5177bad5-41d0-912d-a89c-ab57713f004c""}"
2026-04-16T20:49:12.532921,20260416204912532942,interview_worker,qwen3.5-plus,https://coding.dashscope.aliyuncs.com/v1,False,0,0,0,0,1076.9314765930176,2,"HTTP Error 401: {""error"":{""code"":""invalid_api_key"",""message"":""invalid access token or token expired"",""param"":null,""type"":""invalid_request_error""},""request_id"":""fc1350cf-75b9-97e7-a31c-9eb2dfd582d8""}"
2026-04-16T21:01:26.331077,20260416210126331109,test,qwen-plus,https://coding.dashscope.aliyuncs.com/v1,False,0,0,0,0,1077.669620513916,2,Request Error: Illegal header value b'Bearer '
2026-04-16T21:06:08.472672,20260416210608472723,test,qwen-plus,https://coding.dashscope.aliyuncs.com/v1,False,0,0,0,0,1139.453649520874,2,"HTTP Error 401: {""error"":{""code"":""invalid_api_key"",""message"":""invalid access token or token expired"",""param"":null,""type"":""invalid_request_error""},""request_id"":""ef2a4b3f-6b34-938b-916a-9f1aa093dcf5""}"
2026-04-16T21:09:58.393866,20260416210958393928,test,qwen-plus,https://coding.dashscope.aliyuncs.com/v1,False,0,0,0,0,1164.1910076141357,2,"HTTP Error 400: {""error"":{""code"":""invalid_parameter_error"",""message"":""model `qwen-plus` is not supported."",""param"":null,""type"":""invalid_request_error""},""request_id"":""26ec49ad-e989-993a-a341-0d6da15d1296""}"
2026-04-16T21:10:30.868422,20260416211030868439,test,qwen3.5-plus,https://coding.dashscope.aliyuncs.com/v1,True,16,860,876,0.010384000000000001,19636.72971725464,0,
2026-04-16T21:22:56.828090,20260416212256828129,test,qwen3.5-plus,https://coding.dashscope.aliyuncs.com/v1,False,0,0,0,0,1139.1687393188477,2,"HTTP Error 401: {""error"":{""code"":""invalid_api_key"",""message"":""invalid access token or token expired"",""param"":null,""type"":""invalid_request_error""},""request_id"":""82042f8f-07ad-9a03-8ad5-d7f941650a16""}"
2026-04-16T21:25:44.222923,20260416212544222967,test,qwen3.5-plus,https://coding.dashscope.aliyuncs.com/v1,True,16,1287,1303,0.015508000000000001,24230.701446533203,0,
2026-04-16T21:26:11.358827,20260416212611358877,test,qwen3.5-plus,https://coding.dashscope.aliyuncs.com/v1,True,16,1473,1489,0.017740000000000002,27133.954763412476,0,
2026-04-16T21:27:58.835898,20260416212758835944,test,qwen3.5-plus,https://coding.dashscope.aliyuncs.com/v1,False,0,0,0,0,1105.764627456665,2,"HTTP Error 401: {""error"":{""code"":""invalid_api_key"",""message"":""invalid access token or token expired"",""param"":null,""type"":""invalid_request_error""},""request_id"":""863fd7ae-5f83-923a-b57d-df305424b258""}"
2026-04-16T21:30:52.967432,20260416213052967446,test,qwen3.5-plus,https://coding.dashscope.aliyuncs.com/v1,True,16,1856,1872,0.022336,33983.086824417114,0,
2026-04-16T21:32:04.011179,20260416213204011217,test,qwen3.5-plus,https://coding.dashscope.aliyuncs.com/v1,True,16,1843,1859,0.02218,36759.986877441406,0,
2026-04-16T21:33:26.551407,20260416213326551457,test,qwen3.5-plus,https://coding.dashscope.aliyuncs.com/v1,True,16,976,992,0.011776,18092.668056488037,0,
2026-04-16T21:37:29.697005,20260416213729697021,test,qwen3.5-plus,https://coding.dashscope.aliyuncs.com/v1,True,21,394,415,0.0048119999999999994,7773.829936981201,0,
2026-04-16T21:38:01.443987,20260416213801444001,test,qwen3.5-plus,https://coding.dashscope.aliyuncs.com/v1,True,16,904,920,0.010912000000000002,16802.901029586792,0,
2026-04-16T21:47:06.422433,20260416214706422468,test,qwen3.5-plus,https://coding.dashscope.aliyuncs.com/v1,True,16,1260,1276,0.015184000000000001,23243.188619613647,0,
2026-04-16T22:23:39.464147,20260416222339464223,theory_worker,qwen3.5-plus,https://coding.dashscope.aliyuncs.com/v1,False,0,0,0,0,1082.7136039733887,2,"HTTP Error 401: {""error"":{""code"":""invalid_api_key"",""message"":""invalid access token or token expired"",""param"":null,""type"":""invalid_request_error""},""request_id"":""3171de68-ac0b-9530-9292-e3803d65b3b7""}"
2026-04-16T22:23:39.469114,20260416222339469138,theory_worker,qwen3.5-plus,https://coding.dashscope.aliyuncs.com/v1,False,0,0,0,0,1092.6637649536133,2,"HTTP Error 401: {""error"":{""code"":""invalid_api_key"",""message"":""invalid access token or token expired"",""param"":null,""type"":""invalid_request_error""},""request_id"":""b0a17d09-ede4-913f-b3c1-c4aa6e907dab""}"
2026-04-16T22:23:39.470491,20260416222339470517,theory_worker,qwen3.5-plus,https://coding.dashscope.aliyuncs.com/v1,False,0,0,0,0,1117.710828781128,2,"HTTP Error 401: {""error"":{""code"":""invalid_api_key"",""message"":""invalid access token or token expired"",""param"":null,""type"":""invalid_request_error""},""request_id"":""da4f422f-11d3-94d7-b03a-abf387c9b394""}"
2026-04-16T22:23:40.507891,20260416222340507913,theory_worker,qwen3.5-plus,https://coding.dashscope.aliyuncs.com/v1,False,0,0,0,0,1042.4914360046387,2,"HTTP Error 401: {""error"":{""code"":""invalid_api_key"",""message"":""invalid access token or token expired"",""param"":null,""type"":""invalid_request_error""},""request_id"":""5992e698-b94a-99e2-9f48-7e1eea16da76""}"
2026-04-16T22:23:41.596361,20260416222341596384,tech_stack_worker,qwen3.5-plus,https://coding.dashscope.aliyuncs.com/v1,False,0,0,0,0,1084.5580101013184,2,"HTTP Error 401: {""error"":{""code"":""invalid_api_key"",""message"":""invalid access token or token expired"",""param"":null,""type"":""invalid_request_error""},""request_id"":""187c467c-e245-9f66-a803-826c56ac3b8f""}"
2026-04-16T22:23:41.599927,20260416222341599953,tech_stack_worker,qwen3.5-plus,https://coding.dashscope.aliyuncs.com/v1,False,0,0,0,0,1077.256679534912,2,"HTTP Error 401: {""error"":{""code"":""invalid_api_key"",""message"":""invalid access token or token expired"",""param"":null,""type"":""invalid_request_error""},""request_id"":""b4899519-3d8d-9ade-8aa7-e7c1b6c42475""}"
2026-04-16T22:23:41.601721,20260416222341601739,tech_stack_worker,qwen3.5-plus,https://coding.dashscope.aliyuncs.com/v1,False,0,0,0,0,1080.331563949585,2,"HTTP Error 401: {""error"":{""code"":""invalid_api_key"",""message"":""invalid access token or token expired"",""param"":null,""type"":""invalid_request_error""},""request_id"":""cd8f1e3b-c143-9a4a-8aeb-db66c229cea3""}"
2026-04-16T22:23:42.675793,20260416222342675820,core_skill_worker,qwen3.5-plus,https://coding.dashscope.aliyuncs.com/v1,False,0,0,0,0,1062.265396118164,2,"HTTP Error 401: {""error"":{""code"":""invalid_api_key"",""message"":""invalid access token or token expired"",""param"":null,""type"":""invalid_request_error""},""request_id"":""2433b49d-34b1-9573-b842-3ccab197e97e""}"
2026-04-16T22:23:42.683284,20260416222342683309,core_skill_worker,qwen3.5-plus,https://coding.dashscope.aliyuncs.com/v1,False,0,0,0,0,1078.8493156433105,2,"HTTP Error 401: {""error"":{""code"":""invalid_api_key"",""message"":""invalid access token or token expired"",""param"":null,""type"":""invalid_request_error""},""request_id"":""700f0705-45a4-9345-bc1e-bfaea4282180""}"
2026-04-16T22:23:42.684463,20260416222342684476,core_skill_worker,qwen3.5-plus,https://coding.dashscope.aliyuncs.com/v1,False,0,0,0,0,1071.9783306121826,2,"HTTP Error 401: {""error"":{""code"":""invalid_api_key"",""message"":""invalid access token or token expired"",""param"":null,""type"":""invalid_request_error""},""request_id"":""ec5f3ebc-4c25-921d-b349-e0ae9022889d""}"
2026-04-16T22:23:43.715127,20260416222343715154,core_skill_worker,qwen3.5-plus,https://coding.dashscope.aliyuncs.com/v1,False,0,0,0,0,1038.14697265625,2,"HTTP Error 401: {""error"":{""code"":""invalid_api_key"",""message"":""invalid access token or token expired"",""param"":null,""type"":""invalid_request_error""},""request_id"":""7fa47087-4ff6-984b-93cd-d6c01f5fedff""}"
2026-04-16T22:23:44.793255,20260416222344793274,engineering_worker,qwen3.5-plus,https://coding.dashscope.aliyuncs.com/v1,False,0,0,0,0,1075.0792026519775,2,"HTTP Error 401: {""error"":{""code"":""invalid_api_key"",""message"":""invalid access token or token expired"",""param"":null,""type"":""invalid_request_error""},""request_id"":""4e39de61-3ade-9277-a511-105a50936e96""}"
2026-04-16T22:23:44.796506,20260416222344796530,engineering_worker,qwen3.5-plus,https://coding.dashscope.aliyuncs.com/v1,False,0,0,0,0,1069.0760612487793,2,"HTTP Error 401: {""error"":{""code"":""invalid_api_key"",""message"":""invalid access token or token expired"",""param"":null,""type"":""invalid_request_error""},""request_id"":""20acc1f7-911a-9caa-9e44-7ff8f7214042""}"
2026-04-16T22:23:44.797762,20260416222344797779,engineering_worker,qwen3.5-plus,https://coding.dashscope.aliyuncs.com/v1,False,0,0,0,0,1071.4085102081299,2,"HTTP Error 401: {""error"":{""code"":""invalid_api_key"",""message"":""invalid access token or token expired"",""param"":null,""type"":""invalid_request_error""},""request_id"":""f67be36b-6d16-9ab9-b8f2-5335de304044""}"
2026-04-16T22:23:45.879237,20260416222345879259,interview_worker,qwen3.5-plus,https://coding.dashscope.aliyuncs.com/v1,False,0,0,0,0,1078.9453983306885,2,"HTTP Error 401: {""error"":{""code"":""invalid_api_key"",""message"":""invalid access token or token expired"",""param"":null,""type"":""invalid_request_error""},""request_id"":""f0cce508-8a15-9177-b2fa-2e3aec8f560a""}"
2026-04-16T22:23:45.886905,20260416222345886922,interview_worker,qwen3.5-plus,https://coding.dashscope.aliyuncs.com/v1,False,0,0,0,0,1077.460765838623,2,"HTTP Error 401: {""error"":{""code"":""invalid_api_key"",""message"":""invalid access token or token expired"",""param"":null,""type"":""invalid_request_error""},""request_id"":""3bbf1f23-e1f9-93fd-83e7-5f734854e5ee""}"
2026-04-16T22:23:45.889063,20260416222345889079,interview_worker,qwen3.5-plus,https://coding.dashscope.aliyuncs.com/v1,False,0,0,0,0,1080.6457996368408,2,"HTTP Error 401: {""error"":{""code"":""invalid_api_key"",""message"":""invalid access token or token expired"",""param"":null,""type"":""invalid_request_error""},""request_id"":""681447fe-d26a-9375-b097-0f9aeb9e2542""}"
2026-04-16T22:33:11.241369,20260416223311241386,web_chat_agent,qwen-plus,https://coding.dashscope.aliyuncs.com/v1,False,0,0,0,0,1122.6658821105957,2,"HTTP Error 400: {""error"":{""code"":""invalid_parameter_error"",""message"":""model `qwen-plus` is not supported."",""param"":null,""type"":""invalid_request_error""},""request_id"":""eadf842c-1484-9071-93e4-7b58cb009326""}"
2026-04-16T22:34:34.391343,20260416223434391368,web_chat_agent,qwen3.5-plus,https://coding.dashscope.aliyuncs.com/v1,True,317,1651,1968,0.02108,30365.987062454224,0,
2026-04-16T22:43:54.436939,20260416224354436979,theory_worker,qwen3.5-plus,https://coding.dashscope.aliyuncs.com/v1,False,0,0,0,0,1095.3021049499512,2,"HTTP Error 401: {""error"":{""code"":""invalid_api_key"",""message"":""invalid access token or token expired"",""param"":null,""type"":""invalid_request_error""},""request_id"":""5f93d90c-2fdd-99a4-a624-c6a13b9ceb92""}"
2026-04-16T22:43:54.442179,20260416224354442203,theory_worker,qwen3.5-plus,https://coding.dashscope.aliyuncs.com/v1,False,0,0,0,0,1082.716464996338,2,"HTTP Error 401: {""error"":{""code"":""invalid_api_key"",""message"":""invalid access token or token expired"",""param"":null,""type"":""invalid_request_error""},""request_id"":""3757574a-085c-98cd-9725-eb50f3c207de""}"
2026-04-16T22:43:54.444410,20260416224354444434,theory_worker,qwen3.5-plus,https://coding.dashscope.aliyuncs.com/v1,False,0,0,0,0,1086.1968994140625,2,"HTTP Error 401: {""error"":{""code"":""invalid_api_key"",""message"":""invalid access token or token expired"",""param"":null,""type"":""invalid_request_error""},""request_id"":""b5bcf628-1cd0-936f-a828-92e9868aae5d""}"
2026-04-16T22:43:55.475486,20260416224355475506,theory_worker,qwen3.5-plus,https://coding.dashscope.aliyuncs.com/v1,False,0,0,0,0,1037.3494625091553,2,"HTTP Error 401: {""error"":{""code"":""invalid_api_key"",""message"":""invalid access token or token expired"",""param"":null,""type"":""invalid_request_error""},""request_id"":""e201271b-aa39-9be4-ac1f-1300b548d60d""}"
2026-04-16T22:43:56.565332,20260416224356565380,tech_stack_worker,qwen3.5-plus,https://coding.dashscope.aliyuncs.com/v1,False,0,0,0,0,1086.3335132598877,2,"HTTP Error 401: {""error"":{""code"":""invalid_api_key"",""message"":""invalid access token or token expired"",""param"":null,""type"":""invalid_request_error""},""request_id"":""679a1412-aa6d-9e50-a01f-aa0ae94efbce""}"
2026-04-16T22:43:56.568430,20260416224356568448,tech_stack_worker,qwen3.5-plus,https://coding.dashscope.aliyuncs.com/v1,False,0,0,0,0,1077.3389339447021,2,"HTTP Error 401: {""error"":{""code"":""invalid_api_key"",""message"":""invalid access token or token expired"",""param"":null,""type"":""invalid_request_error""},""request_id"":""c236cec6-8220-963b-ab7a-8b40f28300a5""}"
2026-04-16T22:43:56.569375,20260416224356569394,tech_stack_worker,qwen3.5-plus,https://coding.dashscope.aliyuncs.com/v1,False,0,0,0,0,1077.1987438201904,2,"HTTP Error 401: {""error"":{""code"":""invalid_api_key"",""message"":""invalid access token or token expired"",""param"":null,""type"":""invalid_request_error""},""request_id"":""2ae7b7d0-4e0c-93a8-92bb-31c78c423596""}"
2026-04-16T22:43:57.648810,20260416224357648835,core_skill_worker,qwen3.5-plus,https://coding.dashscope.aliyuncs.com/v1,False,0,0,0,0,1068.4731006622314,2,"HTTP Error 401: {""error"":{""code"":""invalid_api_key"",""message"":""invalid access token or token expired"",""param"":null,""type"":""invalid_request_error""},""request_id"":""8757d1d6-c97b-9c65-9ffb-c4e9a9e5913d""}"
2026-04-16T22:43:57.652503,20260416224357652520,core_skill_worker,qwen3.5-plus,https://coding.dashscope.aliyuncs.com/v1,False,0,0,0,0,1080.1522731781006,2,"HTTP Error 401: {""error"":{""code"":""invalid_api_key"",""message"":""invalid access token or token expired"",""param"":null,""type"":""invalid_request_error""},""request_id"":""3415f3c5-a45d-9991-9ee5-381eeb99af8e""}"
2026-04-16T22:43:57.654937,20260416224357654954,core_skill_worker,qwen3.5-plus,https://coding.dashscope.aliyuncs.com/v1,False,0,0,0,0,1073.5762119293213,2,"HTTP Error 401: {""error"":{""code"":""invalid_api_key"",""message"":""invalid access token or token expired"",""param"":null,""type"":""invalid_request_error""},""request_id"":""91ecc873-c23a-9f11-b64f-b2c16274b969""}"
2026-04-16T22:43:58.688713,20260416224358688739,core_skill_worker,qwen3.5-plus,https://coding.dashscope.aliyuncs.com/v1,False,0,0,0,0,1038.851022720337,2,"HTTP Error 401: {""error"":{""code"":""invalid_api_key"",""message"":""invalid access token or token expired"",""param"":null,""type"":""invalid_request_error""},""request_id"":""04bd1949-6ba5-9b75-b96d-7e4e51964b64""}"
2026-04-16T22:43:59.772848,20260416224359772866,engineering_worker,qwen3.5-plus,https://coding.dashscope.aliyuncs.com/v1,False,0,0,0,0,1079.8654556274414,2,"HTTP Error 401: {""error"":{""code"":""invalid_api_key"",""message"":""invalid access token or token expired"",""param"":null,""type"":""invalid_request_error""},""request_id"":""b6eda75d-bc6b-9013-8813-e2ecc904f403""}"
2026-04-16T22:43:59.777679,20260416224359777723,engineering_worker,qwen3.5-plus,https://coding.dashscope.aliyuncs.com/v1,False,0,0,0,0,1074.8202800750732,2,"HTTP Error 401: {""error"":{""code"":""invalid_api_key"",""message"":""invalid access token or token expired"",""param"":null,""type"":""invalid_request_error""},""request_id"":""8bdedcfc-16fa-9813-a658-a436094f1ad3""}"
2026-04-16T22:43:59.780223,20260416224359780243,engineering_worker,qwen3.5-plus,https://coding.dashscope.aliyuncs.com/v1,False,0,0,0,0,1078.4752368927002,2,"HTTP Error 401: {""error"":{""code"":""invalid_api_key"",""message"":""invalid access token or token expired"",""param"":null,""type"":""invalid_request_error""},""request_id"":""2c741c2a-2c0c-9c28-97d8-9eef0b49e46f""}"
2026-04-16T22:44:00.856130,20260416224400856149,interview_worker,qwen3.5-plus,https://coding.dashscope.aliyuncs.com/v1,False,0,0,0,0,1064.9008750915527,2,"HTTP Error 401: {""error"":{""code"":""invalid_api_key"",""message"":""invalid access token or token expired"",""param"":null,""type"":""invalid_request_error""},""request_id"":""0c362599-c96b-9a3c-9930-74f0608d9d1d""}"
2026-04-16T22:44:00.860861,20260416224400860879,interview_worker,qwen3.5-plus,https://coding.dashscope.aliyuncs.com/v1,False,0,0,0,0,1077.620029449463,2,"HTTP Error 401: {""error"":{""code"":""invalid_api_key"",""message"":""invalid access token or token expired"",""param"":null,""type"":""invalid_request_error""},""request_id"":""73e8afbf-c6c5-9556-85b9-6fdde9e2a456""}"
2026-04-16T22:44:00.865103,20260416224400865127,interview_worker,qwen3.5-plus,https://coding.dashscope.aliyuncs.com/v1,False,0,0,0,0,1072.7524757385254,2,"HTTP Error 401: {""error"":{""code"":""invalid_api_key"",""message"":""invalid access token or token expired"",""param"":null,""type"":""invalid_request_error""},""request_id"":""020ccad3-f5d7-9aea-a432-ebb0a3a4f84f""}"
2026-04-16T22:45:09.489385,20260416224509489403,theory_worker,qwen3.5-plus,https://coding.dashscope.aliyuncs.com/v1,True,19,266,285,0.003268,8361.968994140625,0,
2026-04-16T22:48:39.425737,20260416224839425774,theory_worker,qwen3.5-plus,https://coding.dashscope.aliyuncs.com/v1,True,629,1424,2053,0.019604,31091.89200401306,0,
2026-04-16T22:49:15.139785,20260416224915139847,theory_worker,qwen3.5-plus,https://coding.dashscope.aliyuncs.com/v1,True,628,1725,2353,0.023212,35712.21828460693,0,
2026-04-16T22:49:53.354343,20260416224953354371,theory_worker,qwen3.5-plus,https://coding.dashscope.aliyuncs.com/v1,True,628,1576,2204,0.021424,38213.1233215332,0,
2026-04-16T22:50:30.928650,20260416225030928690,test,qwen3.5-plus,https://coding.dashscope.aliyuncs.com/v1,True,19,575,594,0.0069759999999999996,11173.412799835205,0,
2026-04-16T22:50:41.112631,20260416225041112686,theory_worker,qwen3.5-plus,https://coding.dashscope.aliyuncs.com/v1,False,0,0,0,0,1117.8061962127686,2,Request Error: Illegal header value b'Bearer '
2026-04-16T22:50:41.120715,20260416225041120781,theory_worker,qwen3.5-plus,https://coding.dashscope.aliyuncs.com/v1,False,0,0,0,0,1100.4247665405273,2,Request Error: Illegal header value b'Bearer '
2026-04-16T22:50:41.122306,20260416225041122339,theory_worker,qwen3.5-plus,https://coding.dashscope.aliyuncs.com/v1,False,0,0,0,0,1099.3506908416748,2,Request Error: Illegal header value b'Bearer '
2026-04-16T22:50:42.187753,20260416225042187790,theory_worker,qwen3.5-plus,https://coding.dashscope.aliyuncs.com/v1,False,0,0,0,0,1073.1139183044434,2,Request Error: Illegal header value b'Bearer '
2026-04-16T22:50:43.298907,20260416225043298964,tech_stack_worker,qwen3.5-plus,https://coding.dashscope.aliyuncs.com/v1,False,0,0,0,0,1093.4743881225586,2,Request Error: Illegal header value b'Bearer '
2026-04-16T22:50:43.300918,20260416225043300941,tech_stack_worker,qwen3.5-plus,https://coding.dashscope.aliyuncs.com/v1,False,0,0,0,0,1109.8120212554932,2,Request Error: Illegal header value b'Bearer '
2026-04-16T22:50:43.302098,20260416225043302144,tech_stack_worker,qwen3.5-plus,https://coding.dashscope.aliyuncs.com/v1,False,0,0,0,0,1095.4973697662354,2,Request Error: Illegal header value b'Bearer '
2026-04-16T22:50:44.395308,20260416225044395376,core_skill_worker,qwen3.5-plus,https://coding.dashscope.aliyuncs.com/v1,False,0,0,0,0,1074.517011642456,2,Request Error: Illegal header value b'Bearer '
2026-04-16T22:50:44.403977,20260416225044404007,core_skill_worker,qwen3.5-plus,https://coding.dashscope.aliyuncs.com/v1,False,0,0,0,0,1085.0954055786133,2,Request Error: Illegal header value b'Bearer '
2026-04-16T22:50:44.410197,20260416225044410223,core_skill_worker,qwen3.5-plus,https://coding.dashscope.aliyuncs.com/v1,False,0,0,0,0,1103.632926940918,2,Request Error: Illegal header value b'Bearer '
2026-04-16T22:50:45.474524,20260416225045474557,core_skill_worker,qwen3.5-plus,https://coding.dashscope.aliyuncs.com/v1,False,0,0,0,0,1075.138807296753,2,Request Error: Illegal header value b'Bearer '
2026-04-16T22:50:46.584666,20260416225046584700,engineering_worker,qwen3.5-plus,https://coding.dashscope.aliyuncs.com/v1,False,0,0,0,0,1107.5575351715088,2,Request Error: Illegal header value b'Bearer '
2026-04-16T22:50:46.594813,20260416225046594849,engineering_worker,qwen3.5-plus,https://coding.dashscope.aliyuncs.com/v1,False,0,0,0,0,1100.4340648651123,2,Request Error: Illegal header value b'Bearer '
2026-04-16T22:50:46.596701,20260416225046596755,engineering_worker,qwen3.5-plus,https://coding.dashscope.aliyuncs.com/v1,False,0,0,0,0,1104.710578918457,2,Request Error: Illegal header value b'Bearer '
2026-04-16T22:50:47.711099,20260416225047711140,interview_worker,qwen3.5-plus,https://coding.dashscope.aliyuncs.com/v1,False,0,0,0,0,1088.700771331787,2,Request Error: Illegal header value b'Bearer '
2026-04-16T22:50:47.713518,20260416225047713634,interview_worker,qwen3.5-plus,https://coding.dashscope.aliyuncs.com/v1,False,0,0,0,0,1089.2422199249268,2,Request Error: Illegal header value b'Bearer '
2026-04-16T22:50:47.716020,20260416225047716044,interview_worker,qwen3.5-plus,https://coding.dashscope.aliyuncs.com/v1,False,0,0,0,0,1115.5927181243896,2,Request Error: Illegal header value b'Bearer '
2026-04-16T22:53:32.317217,20260416225332317249,test,qwen3.5-plus,https://coding.dashscope.aliyuncs.com/v1,True,11,457,468,0.005528,8809.884548187256,0,
2026-04-16T22:55:15.643834,20260416225515643871,theory_worker,qwen3.5-plus,https://coding.dashscope.aliyuncs.com/v1,True,344,1757,2101,0.02246,36866.63460731506,0,
2026-04-16T22:55:58.635451,20260416225558635465,theory_worker,qwen3.5-plus,https://coding.dashscope.aliyuncs.com/v1,True,628,1376,2004,0.019024,33926.57160758972,0,
